Date,Open,High,Low,Close,Adj Close,Volume,Day,Day of the week
6/8/2017,1.69,1.77,1.67,1.73,1.73,3267100,5,Thursday
6/9/2017,1.73,1.74,1.62,1.65,1.65,3712600,6,Friday
6/12/2017,1.65,1.7,1.6,1.69,1.69,2246700,2,Monday
6/13/2017,1.69,1.73,1.64,1.7,1.7,1971500,3,Tuesday
6/14/2017,1.72,1.74,1.57,1.61,1.61,3464100,4,Wednesday
6/15/2017,1.57,1.61,1.52,1.52,1.52,2590700,5,Thursday
6/16/2017,1.55,1.64,1.53,1.63,1.63,2717000,6,Friday
6/19/2017,1.62,1.66,1.58,1.61,1.61,1952100,2,Monday
6/20/2017,1.56,1.58,1.52,1.55,1.55,2781000,3,Tuesday
6/21/2017,1.52,1.61,1.52,1.56,1.56,1826500,4,Wednesday
6/22/2017,1.56,1.58,1.53,1.54,1.54,2106000,5,Thursday
6/23/2017,1.53,1.54,1.46,1.48,1.48,5301800,6,Friday
6/26/2017,1.48,1.5,1.39,1.43,1.43,4126200,2,Monday
6/27/2017,1.42,1.44,1.35,1.36,1.36,3863800,3,Tuesday
6/28/2017,1.35,1.49,1.34,1.46,1.46,3708600,4,Wednesday
6/29/2017,1.42,1.45,1.35,1.4,1.4,2777400,5,Thursday
6/30/2017,1.38,1.4,1.36,1.39,1.39,1194600,6,Friday
7/3/2017,1.36,1.39,1.36,1.38,1.38,504000,2,Monday
7/5/2017,1.38,1.41,1.35,1.35,1.35,1643300,4,Wednesday
7/6/2017,1.35,1.36,1.22,1.25,1.25,5925000,5,Thursday
7/7/2017,1.25,1.28,1.21,1.26,1.26,2428400,6,Friday
7/10/2017,1.28,1.36,1.24,1.35,1.35,2486400,2,Monday
7/11/2017,1.35,1.48,1.33,1.46,1.46,4658900,3,Tuesday
7/12/2017,1.55,1.64,1.41,1.44,1.44,10169900,4,Wednesday
7/13/2017,1.45,1.46,1.34,1.4,1.4,2852600,5,Thursday
7/14/2017,1.4,1.49,1.4,1.49,1.49,2489300,6,Friday
7/17/2017,1.47,1.52,1.44,1.46,1.46,2111300,2,Monday
7/18/2017,1.43,1.45,1.38,1.4,1.4,2174600,3,Tuesday
7/19/2017,1.4,1.43,1.37,1.43,1.43,2259700,4,Wednesday
7/20/2017,1.42,1.44,1.36,1.39,1.39,2263700,5,Thursday
7/21/2017,1.37,1.39,1.34,1.36,1.36,1437000,6,Friday
7/24/2017,1.36,1.4,1.35,1.39,1.39,1711700,2,Monday
7/25/2017,1.4,1.44,1.38,1.43,1.43,2338100,3,Tuesday
7/26/2017,1.44,1.44,1.38,1.43,1.43,2047200,4,Wednesday
7/27/2017,1.41,1.42,1.38,1.39,1.39,1262200,5,Thursday
7/28/2017,1.4,1.46,1.39,1.44,1.44,1695900,6,Friday
7/31/2017,1.44,1.45,1.39,1.41,1.41,1033100,2,Monday
8/1/2017,1.41,1.43,1.39,1.43,1.43,852400,3,Tuesday
8/2/2017,1.43,1.48,1.4,1.42,1.42,1442500,4,Wednesday
8/3/2017,1.4,1.43,1.4,1.42,1.42,1124200,5,Thursday
8/4/2017,1.41,1.43,1.4,1.41,1.41,968600,6,Friday
8/7/2017,1.39,1.41,1.34,1.39,1.39,1611700,2,Monday
8/8/2017,1.39,1.46,1.39,1.42,1.42,2237900,3,Tuesday
8/9/2017,1.45,1.45,1.38,1.39,1.39,1372300,4,Wednesday
8/10/2017,1.41,1.42,1.36,1.38,1.38,1520200,5,Thursday
8/11/2017,1.35,1.42,1.35,1.4,1.4,1081500,6,Friday
8/14/2017,1.36,1.42,1.36,1.42,1.42,1101300,2,Monday
8/15/2017,1.39,1.41,1.38,1.39,1.39,1081800,3,Tuesday
8/16/2017,1.39,1.52,1.38,1.49,1.49,4041900,4,Wednesday
8/17/2017,1.49,1.6,1.45,1.56,1.56,4050800,5,Thursday
8/18/2017,1.59,1.6,1.45,1.46,1.46,3013600,6,Friday
8/21/2017,1.45,1.52,1.45,1.47,1.47,868500,2,Monday
8/22/2017,1.58,1.65,1.51,1.63,1.63,7081100,3,Tuesday
8/23/2017,1.64,1.65,1.56,1.62,1.62,2514100,4,Wednesday
8/24/2017,1.64,1.75,1.6,1.75,1.75,4737600,5,Thursday
8/25/2017,1.75,1.85,1.72,1.78,1.78,5718100,6,Friday
8/28/2017,1.8,1.85,1.74,1.76,1.76,5183400,2,Monday
8/29/2017,1.78,1.78,1.62,1.68,1.68,5044100,3,Tuesday
8/30/2017,1.66,1.71,1.61,1.7,1.7,2281200,4,Wednesday
8/31/2017,1.72,1.8,1.71,1.79,1.79,2986600,5,Thursday
9/1/2017,1.75,1.84,1.72,1.81,1.81,2484300,6,Friday
9/5/2017,1.85,1.9,1.78,1.79,1.79,5063200,3,Tuesday
9/6/2017,1.79,1.84,1.72,1.8,1.8,2776700,4,Wednesday
9/7/2017,1.8,1.85,1.77,1.82,1.82,2187300,5,Thursday
9/8/2017,1.82,1.83,1.75,1.82,1.82,2066100,6,Friday
9/11/2017,1.8,1.85,1.77,1.8,1.8,2001100,2,Monday
9/12/2017,1.8,1.84,1.78,1.81,1.81,2314900,3,Tuesday
9/13/2017,1.8,1.85,1.78,1.8,1.8,2179500,4,Wednesday
9/14/2017,1.8,1.84,1.77,1.84,1.84,1724800,5,Thursday
9/15/2017,1.8,1.85,1.79,1.82,1.82,1263200,6,Friday
9/18/2017,1.8,1.85,1.8,1.83,1.83,1639100,2,Monday
9/19/2017,1.85,1.98,1.85,1.9,1.9,6297200,3,Tuesday
9/20/2017,1.97,1.99,1.89,1.95,1.95,3407000,4,Wednesday
9/21/2017,1.96,1.96,1.88,1.88,1.88,2239100,5,Thursday
9/22/2017,1.88,1.93,1.82,1.88,1.88,2399200,6,Friday
9/25/2017,1.78,1.83,1.68,1.74,1.74,4941200,2,Monday
9/26/2017,1.75,1.88,1.69,1.88,1.88,4350500,3,Tuesday
9/27/2017,1.89,1.89,1.76,1.85,1.85,2822500,4,Wednesday
9/28/2017,1.84,1.86,1.79,1.82,1.82,1717600,5,Thursday
9/29/2017,1.84,1.84,1.77,1.8,1.8,1618000,6,Friday
10/2/2017,1.79,1.8,1.71,1.74,1.74,2219900,2,Monday
10/3/2017,1.75,1.76,1.71,1.72,1.72,1523600,3,Tuesday
10/4/2017,1.7,1.75,1.69,1.74,1.74,1737900,4,Wednesday
10/5/2017,1.77,1.82,1.73,1.77,1.77,2116700,5,Thursday
10/6/2017,1.78,1.95,1.72,1.93,1.93,6002700,6,Friday
10/9/2017,1.96,2.08,1.89,1.94,1.94,4116100,2,Monday
10/10/2017,1.92,1.94,1.85,1.88,1.88,2161300,3,Tuesday
10/11/2017,1.94,2.04,1.9,2.03,2.03,5928800,4,Wednesday
10/12/2017,2.07,2.19,2.02,2.17,2.17,8553900,5,Thursday
10/13/2017,2.22,2.25,2.07,2.12,2.12,6709000,6,Friday
10/16/2017,2.16,2.18,2,2.05,2.05,5570200,2,Monday
10/17/2017,2.05,2.07,1.95,1.99,1.99,4417100,3,Tuesday
10/18/2017,1.96,2.12,1.93,2.09,2.09,4576700,4,Wednesday
10/19/2017,2.12,2.12,1.99,2.03,2.03,2437800,5,Thursday
10/20/2017,2,2.08,2,2.05,2.05,2624900,6,Friday
10/23/2017,2,2.08,1.97,1.97,1.97,2833700,2,Monday
10/24/2017,1.97,1.98,1.88,1.91,1.91,3249600,3,Tuesday
10/25/2017,1.91,1.98,1.85,1.89,1.89,2957500,4,Wednesday
10/26/2017,1.9,1.92,1.85,1.88,1.88,2182800,5,Thursday
10/27/2017,1.92,2.03,1.86,1.99,1.99,2839000,6,Friday
10/30/2017,1.92,2.07,1.92,2.02,2.02,2367600,2,Monday
10/31/2017,2.02,2.04,1.91,1.98,1.98,1926600,3,Tuesday
11/1/2017,1.95,2.03,1.95,1.96,1.96,1701400,4,Wednesday
11/2/2017,1.97,2.01,1.92,1.92,1.92,2725000,5,Thursday
11/3/2017,1.93,1.95,1.78,1.93,1.93,6002500,6,Friday
11/6/2017,1.95,2.05,1.91,2.05,2.05,3855700,2,Monday
11/7/2017,2.06,2.06,2,2.01,2.01,1777200,3,Tuesday
11/8/2017,2.03,2.2,1.99,2.18,2.18,7273600,4,Wednesday
11/9/2017,2.2,2.24,2.11,2.14,2.14,4217400,5,Thursday
11/10/2017,2.18,2.2,2.1,2.13,2.13,2600100,6,Friday
11/13/2017,2.19,2.32,2.13,2.29,2.29,6721700,2,Monday
11/14/2017,2.3,2.34,2.16,2.17,2.17,5314200,3,Tuesday
11/15/2017,2.2,2.21,2.14,2.19,2.19,1964000,4,Wednesday
11/16/2017,2.23,2.25,2.17,2.22,2.22,3786900,5,Thursday
11/17/2017,2.18,2.21,2.11,2.12,2.12,4562000,6,Friday
11/20/2017,2.18,2.19,2.07,2.11,2.11,3877400,2,Monday
11/21/2017,2.14,2.18,2.08,2.1,2.1,2638700,3,Tuesday
11/22/2017,2.05,2.1,2.05,2.06,2.06,2174300,4,Wednesday
11/24/2017,2.09,2.11,2.03,2.07,2.07,1411700,6,Friday
11/27/2017,2.02,2.05,1.96,1.98,1.98,4081100,2,Monday
11/28/2017,1.98,2,1.9,1.97,1.97,3265100,3,Tuesday
11/29/2017,1.98,1.98,1.85,1.91,1.91,3913300,4,Wednesday
11/30/2017,1.9,2.01,1.88,1.97,1.97,2978600,5,Thursday
12/1/2017,2.01,2.07,1.95,2.04,2.04,3142400,6,Friday
12/4/2017,2.09,2.09,1.96,1.98,1.98,2071100,2,Monday
12/5/2017,1.96,2,1.9,1.94,1.94,2110600,3,Tuesday
12/6/2017,1.93,1.93,1.84,1.91,1.91,2459700,4,Wednesday
12/7/2017,1.89,1.94,1.86,1.88,1.88,1777500,5,Thursday
12/8/2017,1.89,1.96,1.89,1.93,1.93,1542900,6,Friday
12/11/2017,1.93,2.04,1.91,2.01,2.01,2724300,2,Monday
12/12/2017,2,2.04,1.97,1.98,1.98,1727300,3,Tuesday
12/13/2017,1.98,2.02,1.94,2.01,2.01,2551200,4,Wednesday
12/14/2017,2.01,2.18,2,2.13,2.13,5048600,5,Thursday
12/15/2017,2.15,2.18,2.07,2.16,2.16,2842100,6,Friday
12/18/2017,2.25,2.3,1.8,1.91,1.91,21116300,2,Monday
12/19/2017,1.86,1.99,1.8,1.8,1.8,6349200,3,Tuesday
